,price,manufacturer,model,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_Turbo
11354,8000,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1.3,105000,3.0,Variator,4x4,4,Right-hand drive,White,2,No
11355,9408,MERCEDES-BENZ,C 230,2005,Sedan,Yes,Petrol,1.8,195200,4.0,Automatic,Rear,4,Left wheel,Blue,8,No
11356,7213,HONDA,FIT,2006,Sedan,No,Petrol,1.3,280900,4.0,Tiptronic,Front,4,Right-hand drive,Black,2,No
11357,17249,MERCEDES-BENZ,ML 55 AMG,2002,Jeep,Yes,Petrol,5.5,24968,8.0,Tiptronic,4x4,4,Left wheel,Silver,12,No
11358,10192,BMW,325,2004,Coupe,Yes,Petrol,2.5,142000,6.0,Manual,Rear,2,Left wheel,Black,6,No
11359,26657,BMW,528,2015,Sedan,Yes,Petrol,2.0,116691,4.0,Automatic,4x4,4,Left wheel,Black,0,No
11360,12701,BMW,535,2013,Sedan,Yes,Hybrid,3.0,195941,6.0,Automatic,Rear,4,Left wheel,Black,12,No
11361,17562,FORD,Escape,2007,Jeep,No,Hybrid,2.3,170000,4.0,Automatic,4x4,4,Left wheel,Sky blue,12,No
11362,14737,KIA,Optima,2013,Sedan,Yes,Petrol,2.0,42563,4.0,Automatic,Front,4,Left wheel,Black,4,No
11363,15053,MAZDA,Mazda 3,2016,Sedan,No,Petrol,2.0,70194,4.0,Automatic,Front,4,Left wheel,Black,8,No
11364,67690,TOYOTA,Highlander,2014,Jeep,Yes,Petrol,3.5,115000,6.0,Tiptronic,4x4,4,Left wheel,White,12,No
11365,32302,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,5.5,101424,8.0,Automatic,4x4,4,Left wheel,Grey,12,No
11366,6272,HONDA,Civic,2003,Sedan,No,Petrol,1.5,2400,6.0,Automatic,Front,4,Right-hand drive,Grey,4,No
11367,42965,MERCEDES-BENZ,GL 450,2014,Jeep,Yes,Petrol,4.6,201634,8.0,Automatic,4x4,4,Left wheel,Silver,12,No
11368,17249,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,133502,4.0,Automatic,Front,4,Left wheel,Blue,0,No
11369,9408,MAZDA,1000,2019,Sedan,Yes,Petrol,2.5,498,4.0,Automatic,Front,4,Left wheel,White,12,No
11370,11917,SKODA,Octavia,2009,Hatchback,No,Petrol,1.6,21900,6.0,Manual,Front,4,Left wheel,Silver,4,No
11371,34497,NISSAN,Quest,2013,Minivan,Yes,CNG,3.5,45000,6.0,Automatic,Front,5,Left wheel,White,12,No
11372,23521,JEEP,Compass,2011,Jeep,No,LPG,2.4,104000,4.0,Automatic,4x4,4,Left wheel,Grey,10,No
11373,47217,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,39071,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11374,10036,BMW,320,2000,Sedan,No,Petrol,2.2,200000,6.0,Tiptronic,Rear,4,Left wheel,Silver,6,No
11375,12544,CHEVROLET,Sonic,2012,Hatchback,No,Petrol,1.8,130000,4.0,Manual,Front,4,Left wheel,Orange,10,No
11376,3450,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,224349,4.0,Automatic,Front,4,Left wheel,Grey,0,No
11377,16900,HONDA,Element,2009,Universal,No,Petrol,2.4,150000,4.0,Automatic,4x4,4,Left wheel,Silver,8,No
11378,3763,MERCEDES-BENZ,200,1998,Universal,No,Petrol,2.0,200000,4.0,Manual,Rear,4,Left wheel,Black,2,No
11379,42337,TOYOTA,CHR,2018,Jeep,No,Petrol,2.0,9280,4.0,Automatic,Front,4,Left wheel,Black,8,No
11380,12544,VOLKSWAGEN,Jetta sport,2013,Sedan,Yes,Petrol,2.5,178000,4.0,Tiptronic,Front,4,Left wheel,Silver,10,No
11381,2666,FORD,Fusion,2016,Sedan,Yes,Hybrid,2.0,194974,4.0,Automatic,Front,4,Left wheel,Black,0,No
11382,70562,PORSCHE,911,2002,Coupe,Yes,Petrol,3.6,74000,6.0,Manual,Rear,2,Left wheel,White,4,No
11383,3136,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379,4.0,Automatic,Front,4,Left wheel,White,12,No
11384,36899,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,90132,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11385,47217,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,110000,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11386,27356,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,90000,4.0,Automatic,Front,4,Left wheel,Black,4,No
11387,3293,LEXUS,RC F,2016,Coupe,Yes,Petrol,2.0,66776,4.0,Automatic,Rear,2,Left wheel,White,12,No
11388,14831,TOYOTA,Aqua,2017,Hatchback,Yes,Hybrid,1.5,154629,4.0,Automatic,Front,4,Left wheel,White,4,No
11389,15053,VOLKSWAGEN,Passat,2013,Sedan,Yes,Petrol,2.5,80000,4.0,Tiptronic,Front,4,Left wheel,Blue,8,No
11390,15988,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,88830,4.0,Automatic,Front,4,Left wheel,Black,4,No
11391,12544,BMW,320,2003,Sedan,No,Petrol,2.0,134000,4.0,Tiptronic,Rear,4,Left wheel,Red,6,No
11392,44134,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2.0,47897,4.0,Automatic,Front,4,Left wheel,Black,4,No
11393,17562,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Petrol,2.5,105800,5.0,Tiptronic,Front,4,Left wheel,White,8,No
11394,119009,FORD,F150,2017,Sedan,Yes,Petrol,2.7,22519,4.0,Automatic,Front,4,Left wheel,White,4,No
11395,5959,OPEL,Astra,2000,Coupe,Yes,Petrol,2.0,1600,4.0,Manual,Front,2,Left wheel,Grey,4,No
11396,21012,TOYOTA,Camry sport,2012,Sedan,No,Petrol,2.5,12000,4.0,Tiptronic,Front,4,Left wheel,Black,8,No
11397,26030,CHEVROLET,Volt,2014,Sedan,Yes,Plug-in Hybrid,1.4,93000,4.0,Automatic,Front,4,Left wheel,White,10,No
11398,3058,AUDI,A7,2014,Hatchback,Yes,Petrol,3.0,140507,6.0,Automatic,4x4,4,Left wheel,Silver,0,No
11399,11760,AUDI,Q5,2014,Sedan,Yes,Diesel,3.0,66661,6.0,Automatic,4x4,4,Left wheel,Grey,0,No
11400,28225,TOYOTA,RAV 4,2015,Jeep,Yes,Petrol,2.5,89786,4.0,Automatic,4x4,4,Left wheel,Silver,0,No
11401,7527,MERCEDES-BENZ,C 200,1996,Sedan,No,Petrol,2.0,150000,4.0,Manual,Rear,4,Left wheel,Blue,2,No
11402,10000,HONDA,Insight,2012,Hatchback,No,Hybrid,1.5,102000,4.0,Automatic,Front,4,Right-hand drive,Silver,8,No
11403,9408,NISSAN,X-Terra,2000,Jeep,No,CNG,3.3,150000,6.0,Automatic,4x4,4,Left wheel,Silver,4,No
11404,941,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2.0,141438,4.0,Automatic,Front,4,Left wheel,Black,12,No
11405,7997,NISSAN,Note,2007,Hatchback,No,Petrol,1.5,142000,4.0,Automatic,Rear,4,Right-hand drive,Black,4,No
11406,27654,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,86000,4.0,Automatic,Front,4,Left wheel,White,4,No
11407,1568,CHEVROLET,Cruze,2018,Sedan,Yes,Petrol,1.4,95219,4.0,Automatic,Front,4,Left wheel,Black,12,No
11408,4861,MAZDA,1300,2016,Sedan,Yes,Petrol,2.0,125165,4.0,Automatic,Front,4,Left wheel,Red,12,No
11409,9095,BMW,318,1995,Coupe,Yes,Petrol,1.8,61000,4.0,Manual,Rear,2,Left wheel,Black,2,No
11410,64290,FORD,Mustang,1965,Coupe,Yes,Petrol,4.7,1142,8.0,Automatic,Rear,2,Left wheel,Red,12,Yes
11411,11604,FIAT,500,2011,Coupe,Yes,Petrol,1.4,152848,4.0,Manual,Front,2,Left wheel,Blue,6,No
11412,30906,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,41620,4.0,Automatic,Front,4,Left wheel,Yellow,4,No
11413,21012,TOYOTA,RAV 4,2012,Jeep,No,Diesel,2.2,285000,4.0,Manual,Front,4,Left wheel,White,6,Yes
11414,9722,CHEVROLET,Aveo,2009,Hatchback,No,Petrol,1.4,99500,4.0,Manual,Front,4,Left wheel,Black,8,No
11415,29166,MERCEDES-BENZ,E 220,2009,Sedan,Yes,Diesel,2.2,198000,4.0,Automatic,Rear,4,Left wheel,Black,8,No
11416,36968,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,139905,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11417,6586,TOYOTA,Highlander,2013,Jeep,Yes,Petrol,3.5,214480,6.0,Automatic,Front,4,Left wheel,White,12,No
11418,16935,HONDA,Insight,2011,Sedan,Yes,Hybrid,1.3,155000,4.0,Variator,Front,4,Left wheel,Red,8,No
11419,65858,TOYOTA,Avalon,2017,Sedan,Yes,Hybrid,2.5,36800,4.0,Tiptronic,Front,4,Left wheel,Black,12,No
11420,21395,CHEVROLET,Orlando,2015,Jeep,Yes,Diesel,1.6,138541,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11421,7213,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2.0,71294,4.0,Automatic,Front,4,Left wheel,White,4,No
11422,19130,FORD,Fiesta,2018,Hatchback,No,Petrol,1.6,12800,4.0,Automatic,Front,4,Left wheel,Blue,4,No
11423,9722,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,260000,4.0,Automatic,Front,4,Left wheel,Silver,6,No
11424,13987,CHEVROLET,Cruze,2013,Sedan,Yes,Diesel,2.0,184124,4.0,Automatic,Front,4,Left wheel,Black,4,No
11425,26657,TOYOTA,RAV 4,2012,Jeep,No,Petrol,2.5,198400,4.0,Automatic,4x4,4,Left wheel,Green,10,No
11426,7840,HYUNDAI,Sonata,2011,Sedan,Yes,LPG,2.0,75507,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11427,862,MERCEDES-BENZ,GL 450,2013,Jeep,Yes,Petrol,4.6,119635,8.0,Automatic,4x4,4,Left wheel,Silver,12,No
11428,11604,MITSUBISHI,Pajero,1997,Jeep,No,Petrol,3.5,120000,4.0,Tiptronic,4x4,2,Right-hand drive,Silver,2,No
11429,38574,BMW,M5,2006,Sedan,Yes,Petrol,5.0,70000,10.0,Tiptronic,Rear,4,Left wheel,Black,12,No
11430,9565,TOYOTA,Corolla,2019,Sedan,Yes,Petrol,1.8,6032,4.0,Automatic,Front,4,Left wheel,Blue,12,No
11431,68994,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.0,123000,6.0,Tiptronic,4x4,4,Left wheel,Black,12,Yes
11432,19914,HYUNDAI,Sonata,2016,Sedan,Yes,Hybrid,2.0,251768,4.0,Automatic,Front,4,Left wheel,White,4,No
11433,8467,HONDA,Civic,2004,Hatchback,No,LPG,1.7,150000,4.0,Variator,Front,4,Right-hand drive,Golden,4,No
11434,18817,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058,4.0,Automatic,Front,4,Left wheel,White,12,No
11435,1333,VOLKSWAGEN,Passat,2015,Sedan,Yes,Diesel,0.2,88531,4.0,Automatic,Front,4,Left wheel,Red,12,No
11436,41917,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.2,188679,4.0,Automatic,Front,4,Left wheel,White,4,No
11437,22894,TOYOTA,Camry XLE,2012,Sedan,Yes,Hybrid,2.5,169600,4.0,Automatic,Front,4,Left wheel,Black,12,No
11438,10036,NISSAN,Serena,2003,Minivan,No,LPG,2.0,125745,4.0,Automatic,Front,4,Right-hand drive,White,4,No
11439,4500,FORD,Mondeo,1998,Goods wagon,No,Diesel,1.8,123654,4.0,Manual,Front,4,Left wheel,Green,0,No
11440,21442,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2.0,134000,4.0,Automatic,Front,4,Left wheel,Black,4,No
11441,862,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190,8.0,Automatic,4x4,4,Left wheel,White,0,No
11442,90947,TOYOTA,Land Cruiser Prado,2017,Jeep,No,Diesel,3.0,33000,6.0,Tiptronic,4x4,4,Left wheel,Grey,12,No
11443,31361,KIA,Optima,2014,Sedan,Yes,Petrol,2.0,86000,4.0,Automatic,Front,4,Left wheel,White,12,No
11444,1725,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,132630,6.0,Automatic,Rear,4,Left wheel,Silver,12,No
11445,26657,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,85000,4.0,Tiptronic,Front,4,Left wheel,White,12,No
11446,24029,SSANGYONG,Korando,2013,Jeep,Yes,Diesel,2.0,115701,4.0,Automatic,Front,4,Left wheel,Orange,4,No
11447,37564,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,150000,4.0,Automatic,Front,4,Left wheel,Blue,4,No
11448,30734,MERCEDES-BENZ,C 250,2013,Sedan,Yes,Petrol,1.8,120000,4.0,Tiptronic,Rear,4,Left wheel,White,12,No
11449,16778,TOYOTA,Camry,2010,Sedan,No,Petrol,2.5,224000,8.0,Tiptronic,Front,4,Left wheel,White,12,No
11450,8355,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,182198,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11451,11290,HONDA,Step Wagon,2005,Minivan,No,LPG,2.0,162000,4.0,Automatic,4x4,5,Right-hand drive,Beige,2,No
11452,3763,FORD,Fusion,2013,Sedan,Yes,Hybrid,2.0,320554,4.0,Automatic,Front,4,Left wheel,White,0,No
11453,8154,KIA,Optima,2013,Sedan,Yes,Petrol,2.0,56129,4.0,Automatic,Front,4,Left wheel,White,4,No
11454,9377,MERCEDES-BENZ,C 200,2001,Sedan,No,Petrol,2.0,210000,4.0,Manual,Front,4,Left wheel,Blue,0,No
11455,7683,MERCEDES-BENZ,ML 320,1998,Jeep,Yes,CNG,3.2,196137,6.0,Tiptronic,4x4,4,Left wheel,Green,5,No
11456,13172,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,450383,4.0,Automatic,Front,4,Left wheel,Orange,4,No
11457,2822,BMW,520,1990,Sedan,No,Petrol,2.0,111111,6.0,Manual,Rear,4,Left wheel,Green,2,No
11458,21169,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2.0,38955,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11459,10036,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,353049,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11460,9722,MERCEDES-BENZ,E 320,2001,Sedan,Yes,Petrol,3.2,218000,6.0,Tiptronic,Rear,4,Left wheel,Black,8,No
11461,1882,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,247835,4.0,Automatic,Front,4,Left wheel,Black,0,No
11462,3293,TOYOTA,Avalon,2015,Sedan,Yes,Petrol,3.5,237178,6.0,Automatic,Front,4,Left wheel,Blue,12,No
11463,14113,TOYOTA,Prius,2008,Sedan,No,Petrol,1.5,142400,4.0,Automatic,Front,4,Left wheel,Blue,8,No
11464,60897,HONDA,Civic,2016,Sedan,Yes,Petrol,1.5,25439,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11465,18817,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,60000,4.0,Variator,Front,4,Left wheel,Black,0,No
11466,23129,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2.0,191826,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11467,14279,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,37898,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11468,14454,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,127500,4.0,Automatic,Front,4,Left wheel,White,4,No
11469,17249,NISSAN,Pathfinder,2005,Jeep,No,Petrol,4.0,272000,8.0,Tiptronic,4x4,4,Left wheel,White,8,No
11470,15053,MERCEDES-BENZ,C 280,2006,Sedan,Yes,Petrol,3.0,135000,6.0,Tiptronic,4x4,4,Left wheel,Black,10,No
11471,9722,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,386257,4.0,Automatic,Front,4,Left wheel,Orange,4,No
11472,5645,VOLKSWAGEN,Jetta,2000,Sedan,Yes,Petrol,2.0,129600,4.0,Automatic,Front,4,Left wheel,Black,4,No
11473,22580,CHEVROLET,Volt,2012,Sedan,Yes,Plug-in Hybrid,1.4,140000,4.0,Automatic,Front,4,Left wheel,Carnelian red,12,No
11474,14279,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,37898,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11475,29489,CHEVROLET,Aveo,2017,Sedan,Yes,Petrol,1.6,47504,4.0,Automatic,Front,4,Left wheel,White,4,No
11476,57507,HONDA,Civic,2017,Coupe,Yes,Petrol,2.0,16352,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11477,25512,SSANGYONG,Korando,2014,Jeep,Yes,Diesel,2.0,134368,4.0,Automatic,Front,4,Left wheel,Black,4,No
11478,14113,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.4,100280,4.0,Tiptronic,Front,4,Left wheel,White,8,No
11479,37633,KIA,Niro,2017,Jeep,No,Hybrid,1.6,65000,4.0,Automatic,4x4,4,Left wheel,White,12,Yes
11480,48610,MERCEDES-BENZ,Sprinter,2008,Microbus,Yes,Diesel,2.2,300000,4.0,Tiptronic,Rear,4,Left wheel,White,6,Yes
11481,22894,TOYOTA,Avalon,2013,Sedan,Yes,Hybrid,2.5,320899,4.0,Automatic,Front,4,Left wheel,Silver,12,No
11482,8154,OPEL,Zafira,1999,Minivan,No,Petrol,1.8,240000,4.0,Manual,Front,4,Left wheel,Silver,4,No
11483,5645,MAZDA,Demio,2005,Sedan,No,Petrol,1.3,169000,4.0,Automatic,4x4,4,Right-hand drive,Beige,4,No
11484,25000,TOYOTA,4Runner,2006,Jeep,No,CNG,4.0,155000,6.0,Automatic,4x4,4,Left wheel,Black,10,No
11485,13799,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,150000,4.0,Automatic,Front,4,Left wheel,Grey,8,No
11486,11604,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,155126,4.0,Automatic,Front,4,Left wheel,Golden,8,No
11487,3763,VOLKSWAGEN,Golf,1996,Sedan,No,Petrol,2.0,0,4.0,Manual,Front,4,Left wheel,Silver,0,No
11488,941,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,270410,4.0,Automatic,Front,4,Left wheel,White,12,No
11489,30420,VOLKSWAGEN,Tiguan,2013,Jeep,No,Petrol,2.0,74000,4.0,Automatic,4x4,4,Left wheel,Black,12,Yes
11490,16756,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2.0,191263,4.0,Automatic,Front,4,Left wheel,White,4,No
11491,11290,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,146000,4.0,Automatic,Front,4,Left wheel,White,12,No
11492,12231,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,136194,4.0,Tiptronic,Front,4,Left wheel,Silver,12,Yes
11493,9722,AUDI,A4,2003,Coupe,No,Diesel,2.0,260000,4.0,Manual,Front,2,Left wheel,Silver,4,Yes
11494,15053,TOYOTA,Prius,2010,Hatchback,Yes,LPG,1.8,260000,4.0,Tiptronic,Front,4,Left wheel,Black,10,No
11495,9722,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515,4.0,Automatic,Front,4,Left wheel,Black,12,No
11496,14740,MERCEDES-BENZ,ML 320,2000,Jeep,Yes,LPG,3.2,165500,6.0,Tiptronic,4x4,4,Left wheel,Black,8,No
11497,6429,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2.4,0,4.0,Automatic,Front,4,Left wheel,Silver,0,No
11498,6586,DAEWOO,Matiz,2010,Hatchback,No,Petrol,0.8,128800,3.0,Manual,Front,4,Left wheel,Black,0,No
11499,17249,HYUNDAI,Elantra,2011,Sedan,No,Petrol,1.8,74900,4.0,Automatic,Front,4,Left wheel,Black,10,No
11500,13799,HYUNDAI,Sonata,2012,Sedan,No,Petrol,2.4,142000,4.0,Tiptronic,Front,4,Left wheel,Sky blue,12,No
11501,19130,TOYOTA,Prius,2015,Hatchback,No,Petrol,1.8,98483,4.0,Automatic,Front,4,Left wheel,White,8,No
11502,28225,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,56000,4.0,Automatic,Front,4,Left wheel,Black,4,No
11503,11613,HYUNDAI,Genesis,2008,Sedan,Yes,Petrol,3.3,140100,4.0,Automatic,Front,4,Left wheel,Black,4,No
11504,15681,MERCEDES-BENZ,E 320,2003,Sedan,Yes,Diesel,3.2,300000,6.0,Tiptronic,Rear,4,Left wheel,Silver,8,Yes
11505,18500,KIA,RIO,2016,Sedan,No,Petrol,1.6,53000,4.0,Tiptronic,Front,4,Left wheel,Silver,10,No
11506,16621,HONDA,Cr-v,2004,Jeep,No,Petrol,2.4,175000,4.0,Automatic,4x4,4,Left wheel,Grey,0,No
11507,11133,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381,4.0,Automatic,Front,4,Left wheel,Black,12,No
11508,6899,OPEL,Vectra,1998,Sedan,No,Petrol,1.6,232286,4.0,Manual,Front,4,Left wheel,Blue,2,No
11509,91775,FORD,Explorer,2017,Jeep,Yes,Petrol,3.5,52029,4.0,Automatic,Front,4,Left wheel,White,4,No
11510,4077,FIAT,500,2013,Sedan,Yes,Petrol,1.4,61650,4.0,Automatic,Front,4,Left wheel,Black,12,No
11511,10036,FIAT,500,2013,Sedan,Yes,Petrol,1.4,95000,4.0,Tiptronic,Front,4,Left wheel,Red,8,No
11512,14113,MITSUBISHI,Pajero,1996,Jeep,No,CNG,3.5,186000,6.0,Automatic,4x4,2,Right-hand drive,Blue,4,No
11513,42337,BMW,528,2014,Sedan,Yes,Petrol,2.0,10000,12.0,Automatic,Rear,4,Left wheel,White,12,Yes
11514,27911,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,67000,4.0,Automatic,Front,4,Left wheel,Beige,12,No
11515,9252,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,540833,4.0,Automatic,Front,4,Left wheel,Orange,4,No
11516,27770,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2.0,165000,4.0,Automatic,Front,4,Left wheel,Black,4,No
11517,14959,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2.0,127347,4.0,Automatic,Front,4,Left wheel,Black,4,No
11518,14426,SUBARU,Forester,2010,Jeep,No,Petrol,2.5,275200,4.0,Automatic,4x4,4,Left wheel,White,6,No
11519,27284,MERCEDES-BENZ,Vito,2007,Minivan,No,Diesel,2.2,26000,4.0,Automatic,Rear,4,Left wheel,White,2,Yes
11520,56513,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,89316,4.0,Automatic,Front,4,Left wheel,Black,4,No
11521,1568,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,226251,6.0,Automatic,Rear,2,Left wheel,Black,12,No
11522,18503,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,160000,4.0,Variator,Front,4,Left wheel,Grey,8,No
11523,2200,VAZ,2106,1997,Sedan,No,Diesel,1.9,0,4.0,Manual,Front,4,Left wheel,Green,2,Yes
11524,2500,OPEL,Vectra,1993,Sedan,No,Petrol,1.6,1000,4.0,Manual,Front,4,Left wheel,Blue,4,No
11525,19817,HONDA,Insight,2013,Coupe,No,Hybrid,1.3,126000,4.0,Automatic,Front,4,Left wheel,Blue,8,No
11526,31047,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,85000,6.0,Tiptronic,Rear,4,Left wheel,Black,12,Yes
11527,47669,TOYOTA,CHR,2018,Jeep,No,Petrol,2.0,25000,4.0,Tiptronic,Front,4,Left wheel,Grey,8,No
11528,28212,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.0,100959,4.0,Automatic,Front,4,Left wheel,Black,4,No
11529,19306,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,68000,4.0,Automatic,Front,4,Left wheel,Blue,4,No
11530,38894,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,96618,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11531,7213,NISSAN,Vanette,2003,Minivan,No,Petrol,1.8,202000,4.0,Manual,4x4,4,Right-hand drive,Black,2,No
11532,11133,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381,4.0,Automatic,Front,4,Left wheel,Black,12,No
11533,1568,VAZ,2109,1990,Hatchback,No,Petrol,1.6,350000,4.0,Manual,Front,4,Left wheel,Grey,11,No
11534,18240,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,154900,4.0,Automatic,Front,4,Left wheel,White,4,No
11535,1019,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,25635,4.0,Automatic,Front,4,Left wheel,Black,12,No
11536,35124,TOYOTA,Tundra,2019,Pickup,Yes,Petrol,5.7,34059,8.0,Automatic,Rear,4,Left wheel,Silver,12,No
11537,7806,DAEWOO,Lacetti,2010,Sedan,Yes,Diesel,1.6,219822,4.0,Automatic,Front,4,Left wheel,White,4,No
11538,42171,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,38161,4.0,Automatic,Front,4,Left wheel,Black,4,No
11539,16151,KIA,Cerato,2015,Sedan,Yes,Diesel,1.6,40523,4.0,Automatic,Front,4,Left wheel,Black,4,No
11540,13877,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2.4,226233,4.0,Automatic,Front,4,Left wheel,White,4,No
11541,18503,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,30312,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11542,12388,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530,6.0,Automatic,4x4,4,Left wheel,Black,12,No
11543,2901,AUDI,A4,2012,Sedan,Yes,Petrol,2.0,177512,4.0,Automatic,4x4,4,Left wheel,Black,12,No
11544,16004,KIA,Optima,2016,Sedan,Yes,Petrol,2.0,43618,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11545,45473,BMW,X6,2009,Jeep,Yes,Petrol,3.0,170000,6.0,Tiptronic,4x4,4,Left wheel,Blue,10,No
11546,13485,BMW,X3,2004,Jeep,Yes,Petrol,2.5,164000,6.0,Tiptronic,4x4,4,Left wheel,Black,8,No
11547,17249,FORD,Fiesta,2017,Hatchback,No,Petrol,1.6,52000,4.0,Automatic,Front,4,Left wheel,Black,8,No
11548,1725,VOLKSWAGEN,Passat,2017,Sedan,Yes,Petrol,1.8,48579,4.0,Automatic,Front,4,Left wheel,Red,12,No
11549,22580,TOYOTA,Highlander,2011,Jeep,Yes,Petrol,3.5,368064,6.0,Automatic,4x4,4,Left wheel,Grey,12,No
11550,39389,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.0,80186,4.0,Automatic,Front,4,Left wheel,Blue,4,No
11551,1019,CHEVROLET,Camaro,2011,Coupe,Yes,Petrol,3.6,166318,6.0,Automatic,Rear,2,Left wheel,Grey,12,No
11552,19946,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,58317,4.0,Automatic,Front,4,Left wheel,Black,4,No
11553,39201,MERCEDES-BENZ,E 550,2010,Coupe,Yes,Petrol,5.5,67000,12.0,Tiptronic,Rear,2,Left wheel,White,12,Yes
